name,type,id_first,id,type,date,date_unixtime,from,from_id,photo,photo_file_size,width,height,text,text_entities,reply_to_message_id,edited,edited_unixtime,reactions,file,file_name,file_size,thumbnail,thumbnail_file_size,mime_type,media_type,sticker_emoji,forwarded_from,duration_seconds,saved_from,author
💬 Marketing Practicum Chat,private_supergroup,1782474569,46057,message,2025-02-25T20:08:28,1740503308,Марина,user1188733751,,,,,"Я шучу, если что)","[{'type': 'plain', 'text': 'Я шучу, если что)'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46058,message,2025-02-25T20:08:39,1740503319,Андрей,user1381982159,,,,,🤣🤣🤣,"[{'type': 'plain', 'text': '🤣🤣🤣'}]",46056.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46059,message,2025-02-25T20:09:24,1740503364,Олег,user5392944830,,,,,На курс WP Андрея Дамаскина пойдёт?,"[{'type': 'plain', 'text': 'На курс WP Андрея Дамаскина пойдёт?'}]",46056.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46060,message,2025-02-25T20:10:03,1740503403,Марина,user1188733751,,,,,"Ой, не) WP мне неинтересно изучать","[{'type': 'plain', 'text': 'Ой, не) WP мне неинтересно изучать'}]",,2025-02-25T20:11:09,1740503469,"[{'type': 'emoji', 'count': 1, 'emoji': '🤷\u200d♂', 'recent': [{'from': 'Олег', 'from_id': 'user5392944830', 'date': '2025-02-25T20:11:09'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46061,message,2025-02-25T20:15:44,1740503744,Word Press,user1134724129,,,,,Здесь такое вслух нельзя произносить,"[{'type': 'plain', 'text': 'Здесь такое вслух нельзя произносить'}]",46060.0,2025-02-25T20:18:22,1740503902,"[{'type': 'emoji', 'count': 3, 'emoji': '😁', 'recent': [{'from': 'Roma', 'from_id': 'user445968320', 'date': '2025-02-26T23:07:53'}, {'from': 'Elena', 'from_id': 'user370597022', 'date': '2025-02-25T20:22:44'}]}, {'type': 'emoji', 'count': 1, 'emoji': '💯', 'recent': [{'from': 'Андрей Дамаскин', 'from_id': 'user87502689', 'date': '2025-02-25T20:18:18'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46062,message,2025-02-25T20:16:02,1740503762,Марина,user1188733751,,,,,Я шепотом,"[{'type': 'plain', 'text': 'Я шепотом'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46063,message,2025-02-25T20:17:44,1740503864,Алексей Ермолов,user1829741608,,,,,"Тогда, может Tilda?","[{'type': 'plain', 'text': 'Тогда, может Tilda?'}]",46060.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46064,message,2025-02-25T20:17:47,1740503867,Алексей Ермолов,user1829741608,,,,,😅,"[{'type': 'plain', 'text': '😅'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46065,message,2025-02-25T20:18:36,1740503916,Марина,user1188733751,,,,,"Вам всем интересно что ли курс этот посмотреть?) могу дать доступ просто так, по доброте душевной)","[{'type': 'plain', 'text': 'Вам всем интересно что ли курс этот посмотреть?) могу дать доступ просто так, по доброте душевной)'}]",,2025-02-25T20:18:45,1740503925,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-25T20:18:45'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46066,message,2025-02-25T20:18:57,1740503937,Алексей Ермолов,user1829741608,,,,,У нас просто хорошее вечернее настроение!,"[{'type': 'plain', 'text': 'У нас просто хорошее вечернее настроение!'}]",,2025-02-25T20:19:06,1740503946,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Марина', 'from_id': 'user1188733751', 'date': '2025-02-25T20:19:06'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46067,message,2025-02-25T20:19:40,1740503980,Марина,user1188733751,,,,,"Алексей, я тебя, кстати, в чате стратегов тут как-то заметила","[{'type': 'plain', 'text': 'Алексей, я тебя, кстати, в чате стратегов тут как-то заметила'}]",,2025-02-25T20:23:11,1740504191,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-25T20:23:11'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46068,message,2025-02-25T20:19:57,1740503997,Марина,user1188733751,,,,,Туда похоже тоже все после практикума подписываются),"[{'type': 'plain', 'text': 'Туда похоже тоже все после практикума подписываются)'}]",,2025-02-25T20:24:07,1740504247,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-25T20:24:08'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46069,message,2025-02-25T20:20:07,1740504007,Марина,user1188733751,,,,,Все одними путями ходим),"[{'type': 'plain', 'text': 'Все одними путями ходим)'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46070,message,2025-02-25T20:20:08,1740504008,Андрей Дамаскин,user87502689,,,,,Что за чат такой,"[{'type': 'plain', 'text': 'Что за чат такой'}]",46067.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46071,message,2025-02-25T20:20:27,1740504027,Марина,user1188733751,,,,,Очень полезный кстати,"[{'type': 'plain', 'text': 'Очень полезный кстати'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46072,message,2025-02-25T20:20:50,1740504050,Марина,user1188733751,,,,,Ну мне интересно во всяком случае,"[{'type': 'plain', 'text': 'Ну мне интересно во всяком случае'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46073,message,2025-02-25T20:21:07,1740504067,Марина,user1188733751,,,,,"[{'type': 'link', 'text': 'https://t.me/stratmarketing'}]","[{'type': 'link', 'text': 'https://t.me/stratmarketing'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46074,message,2025-02-25T20:21:22,1740504082,Андрей Дамаскин,user87502689,,,,,Я был в чате екома Яндекса и так каждый день как день сурка,"[{'type': 'plain', 'text': 'Я был в чате екома Яндекса и так каждый день как день сурка'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46075,message,2025-02-25T20:21:35,1740504095,Андрей Дамаскин,user87502689,,,,,"ну не каждый, но люди каждую неделю новые и по кругу одно и тоже","[{'type': 'plain', 'text': 'ну не каждый, но люди каждую неделю новые и по кругу одно и тоже'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46076,message,2025-02-25T20:23:56,1740504236,Алексей Ермолов,user1829741608,,,,,Верно. Это после прохождения курса по анализу и оценке рынка.,"[{'type': 'plain', 'text': 'Верно. Это после прохождения курса по анализу и оценке рынка.'}]",46067.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46077,message,2025-02-25T20:24:33,1740504273,Алексей Ермолов,user1829741608,,,,,"Мы как самураи, нет цели, только путь!","[{'type': 'plain', 'text': 'Мы как самураи, нет цели, только путь!'}]",46069.0,2025-02-25T20:24:39,1740504279,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Марина', 'from_id': 'user1188733751', 'date': '2025-02-25T20:24:39'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46078,message,2025-02-25T20:24:46,1740504286,Марина,user1188733751,,,,,"Не, ну у меня есть цель)","[{'type': 'plain', 'text': 'Не, ну у меня есть цель)'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46079,message,2025-02-25T20:25:02,1740504302,Алексей Ермолов,user1829741608,,,,,Цель и есть путь,"[{'type': 'plain', 'text': 'Цель и есть путь'}]",46078.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46080,message,2025-02-25T20:25:07,1740504307,Алексей Ермолов,user1829741608,,,,,😅,"[{'type': 'plain', 'text': '😅'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46081,message,2025-02-25T20:25:10,1740504310,Марина,user1188733751,,,,,Аа),"[{'type': 'plain', 'text': 'Аа)'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46082,message,2025-02-25T20:25:14,1740504314,Андрей Дамаскин,user87502689,,,,,Наоборот...,"[{'type': 'plain', 'text': 'Наоборот...'}]",46079.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46083,message,2025-02-25T20:25:44,1740504344,Марина,user1188733751,,,,,"Из чата стратегов я пошла дальше, в чат mads 😁","[{'type': 'plain', 'text': 'Из чата стратегов я пошла дальше, в чат mads 😁'}]",46076.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46084,message,2025-02-25T20:25:53,1740504353,Алексей Ермолов,user1829741608,,,,,Присылайте,"[{'type': 'plain', 'text': 'Присылайте'}]",46083.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46085,message,2025-02-25T20:26:02,1740504362,Марина,user1188733751,,,,,Теперь вот у них курс по бренд-стратегии проходить буду)),"[{'type': 'plain', 'text': 'Теперь вот у них курс по бренд-стратегии проходить буду))'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46086,message,2025-02-25T20:26:21,1740504381,Алексей Ермолов,user1829741608,,,,,"Да, верно. Невнимателен.","[{'type': 'plain', 'text': 'Да, верно. Невнимателен.'}]",46082.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46087,message,2025-02-25T20:29:51,1740504591,Марина,user1188733751,,,,,Что присылать?),"[{'type': 'plain', 'text': 'Что присылать?)'}]",46084.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46088,message,2025-02-25T20:30:23,1740504623,Алексей Ермолов,user1829741608,,,,,чат mads,"[{'type': 'plain', 'text': 'чат mads'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46089,message,2025-02-25T20:30:43,1740504643,Марина,user1188733751,,,,,"Эти опасно, есть риск купить курс)","[{'type': 'plain', 'text': 'Эти опасно, есть риск купить курс)'}]",,2025-02-25T20:30:55,1740504655,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-25T20:30:55'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46090,message,2025-02-25T20:30:45,1740504645,Алексей Ермолов,user1829741608,,,,,😅,"[{'type': 'plain', 'text': '😅'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46091,message,2025-02-25T20:31:03,1740504663,Марина,user1188733751,,,,,Но они прикольные,"[{'type': 'plain', 'text': 'Но они прикольные'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46092,message,2025-02-25T20:31:18,1740504678,Алексей Ермолов,user1829741608,,,,,🧐,"[{'type': 'plain', 'text': '🧐'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46093,message,2025-02-25T20:31:28,1740504688,Марина,user1188733751,,,,,"[{'type': 'link', 'text': 'https://t.me/mads_courses'}]","[{'type': 'link', 'text': 'https://t.me/mads_courses'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46094,message,2025-02-25T20:31:46,1740504706,Марина,user1188733751,,,,,У них даже бесплатные вебинары многие годные,"[{'type': 'plain', 'text': 'У них даже бесплатные вебинары многие годные'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46095,message,2025-02-25T20:31:59,1740504719,Марина,user1188733751,,,,,"Что меня удивило, неплохой контент дают","[{'type': 'plain', 'text': 'Что меня удивило, неплохой контент дают'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46096,message,2025-02-25T20:32:07,1740504727,Алексей Ермолов,user1829741608,,,,,"Отлично. Спасибо. Подписались, посмотрим.","[{'type': 'plain', 'text': 'Отлично. Спасибо. Подписались, посмотрим.'}]",,2025-02-25T20:32:14,1740504734,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Марина', 'from_id': 'user1188733751', 'date': '2025-02-25T20:32:14'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46097,message,2025-02-25T20:38:15,1740505095,Андрей Дамаскин,user87502689,,,,,Сколько чатов... я больше не вывезу...,"[{'type': 'plain', 'text': 'Сколько чатов... я больше не вывезу...'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46098,message,2025-02-25T21:01:12,1740506472,Олег,user5392944830,,,,,если только по wp?,"[{'type': 'plain', 'text': 'если только по wp?'}]",46097.0,2025-02-25T21:07:34,1740506854,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-25T21:07:34'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46099,message,2025-02-25T21:04:14,1740506654,Марина,user1188733751,,,,,"Я читаю, когда есть настроение)","[{'type': 'plain', 'text': 'Я читаю, когда есть настроение)'}]",46097.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46100,message,2025-02-25T21:04:35,1740506675,Марина,user1188733751,,,,,"Так конечно, да, информационный перегруз, если это всё постоянно читать","[{'type': 'plain', 'text': 'Так конечно, да, информационный перегруз, если это всё постоянно читать'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46101,message,2025-02-25T21:20:27,1740507627,Алексей Ермолов,user1829741608,,,,,"Коллеги, вопрос про директ + Авито.  Почему при настройке РК через МК директ не подгружает фото ссылок с Авито? Именно когда идет размещение вакансий. Товары он легко определяет! А вот с вакансиями нет. Это особенность какая-то Авито?","[{'type': 'plain', 'text': 'Коллеги, вопрос про директ + Авито.  Почему при настройке РК через МК директ не подгружает фото ссылок с Авито? Именно когда идет размещение вакансий. Товары он легко определяет! А вот с вакансиями нет. Это особенность какая-то Авито?'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46102,message,2025-02-25T21:31:43,1740508303,Alina Zain,user80924350,,,,,Есть теория что вакансии не формируются в продуктовый фид,"[{'type': 'plain', 'text': 'Есть теория что вакансии не формируются в продуктовый фид'}]",46101.0,2025-02-25T21:32:59,1740508379,"[{'type': 'emoji', 'count': 1, 'emoji': '👌', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-25T21:32:59'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46103,message,2025-02-25T21:32:02,1740508322,Алексей Ермолов,user1829741608,,,,,Скорее всего так и есть.,"[{'type': 'plain', 'text': 'Скорее всего так и есть.'}]",46102.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46104,message,2025-02-25T21:32:15,1740508335,Алексей Ермолов,user1829741608,,,,,"А жаль, было бы тоже неплохо. Но может доработают.","[{'type': 'plain', 'text': 'А жаль, было бы тоже неплохо. Но может доработают.'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46105,message,2025-02-25T21:43:34,1740509014,Марина,user1188733751,,,,,Можно же тогда в товарной запустить,"[{'type': 'plain', 'text': 'Можно же тогда в товарной запустить'}]",46104.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46106,message,2025-02-25T21:44:25,1740509065,Алексей Ермолов,user1829741608,,,,,Такс 🧐,"[{'type': 'plain', 'text': 'Такс 🧐'}]",46105.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46107,message,2025-02-25T21:44:49,1740509089,Марина,user1188733751,,,,,Ну без авиты),"[{'type': 'plain', 'text': 'Ну без авиты)'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46108,message,2025-02-25T21:45:26,1740509126,Марина,user1188733751,,,,,"Если вакансий немного, сделать ручной фид, я так не делала, но мне кажется, можно протестировать","[{'type': 'plain', 'text': 'Если вакансий немного, сделать ручной фид, я так не делала, но мне кажется, можно протестировать'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46109,message,2025-02-25T21:45:57,1740509157,Марина,user1188733751,,,,,"Я просто помню, у меня коллега делала для мед центра фид из врачей","[{'type': 'plain', 'text': 'Я просто помню, у меня коллега делала для мед центра фид из врачей'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46110,message,2025-02-25T21:46:10,1740509170,Марина,user1188733751,,,,,И у нее на удивление всё это дело хорошо зашло,"[{'type': 'plain', 'text': 'И у нее на удивление всё это дело хорошо зашло'}]",,2025-02-25T21:48:30,1740509310,"[{'type': 'emoji', 'count': 1, 'emoji': '🔥', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-25T21:48:30'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46111,message,2025-02-25T21:46:28,1740509188,Марина,user1188733751,,,,,По аналогии можно вакансии по идее,"[{'type': 'plain', 'text': 'По аналогии можно вакансии по идее'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46112,message,2025-02-25T21:48:15,1740509295,Алексей Ермолов,user1829741608,,,512.0,512.0,,[],,,,,(File not included. Change data exporting settings to download.),AnimatedSticker.tgs,8368.0,(File not included. Change data exporting settings to download.),4802.0,application/x-tgsticker,sticker,👍,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46113,message,2025-02-25T21:49:45,1740509385,Марина,user1188733751,,,,,Ну тут опять же посадочная с вакансиями должна быть,"[{'type': 'plain', 'text': 'Ну тут опять же посадочная с вакансиями должна быть'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46114,message,2025-02-25T21:50:00,1740509400,Марина,user1188733751,,,,,Там же тоже в товарах ссылка должна быть,"[{'type': 'plain', 'text': 'Там же тоже в товарах ссылка должна быть'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46115,message,2025-02-25T21:52:08,1740509528,Алексей Ермолов,user1829741608,,,,,"Да, но посадочной у нас нет.","[{'type': 'plain', 'text': 'Да, но посадочной у нас нет.'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46116,message,2025-02-25T21:52:19,1740509539,Алексей Ермолов,user1829741608,,,,,Все в общем как всегда. С посадочными сложно 😂,"[{'type': 'plain', 'text': 'Все в общем как всегда. С посадочными сложно 😂'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46117,message,2025-02-25T22:18:17,1740511097,Марина,user1188733751,,,,,"Тогда всё, фокус не удастся)","[{'type': 'plain', 'text': 'Тогда всё, фокус не удастся)'}]",46116.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46118,message,2025-02-25T22:46:09,1740512769,Алексей Ермолов,user1829741608,,,,,Есть у нас ещё в МК продвижение бизнеса без сайта. Пробовал кто вакансию туда размещать? Допустим вам нужно закрыть позиций 60-80 одной профессии (на производстве) в одном регионе.,"[{'type': 'plain', 'text': 'Есть у нас ещё в МК продвижение бизнеса без сайта. Пробовал кто вакансию туда размещать? Допустим вам нужно закрыть позиций 60-80 одной профессии (на производстве) в одном регионе.'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46119,message,2025-02-25T22:46:13,1740512773,Алексей Ермолов,user1829741608,,,,,Или бред вообще?,"[{'type': 'plain', 'text': 'Или бред вообще?'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46120,message,2025-02-25T23:10:58,1740514258,Олег,user5392944830,,,,,"Они кус разработчиков сделали, могешь сам изучить и доработать","[{'type': 'plain', 'text': 'Они кус разработчиков сделали, могешь сам изучить и доработать'}]",46104.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46121,message,2025-02-25T23:12:26,1740514346,Алексей Ермолов,user1829741608,,,,,Авитовцы?,"[{'type': 'plain', 'text': 'Авитовцы?'}]",46120.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46122,message,2025-02-25T23:12:34,1740514354,Олег,user5392944830,,,,,да,"[{'type': 'plain', 'text': 'да'}]",46121.0,2025-02-25T23:12:59,1740514379,"[{'type': 'emoji', 'count': 1, 'emoji': '👌', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-25T23:12:59'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46123,message,2025-02-25T23:13:09,1740514389,Алексей Ермолов,user1829741608,,,,,Я лучше подожду.,"[{'type': 'plain', 'text': 'Я лучше подожду.'}]",,2025-02-25T23:13:17,1740514397,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Олег', 'from_id': 'user5392944830', 'date': '2025-02-25T23:13:17'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46124,message,2025-02-25T23:13:11,1740514391,Алексей Ермолов,user1829741608,,,,,😅,"[{'type': 'plain', 'text': '😅'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46125,message,2025-02-25T23:13:50,1740514430,Олег,user5392944830,,,,,"Им некогда доделывать, они курсы делают 🤣","[{'type': 'plain', 'text': 'Им некогда доделывать, они курсы делают 🤣'}]",46123.0,2025-02-25T23:13:57,1740514437,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-25T23:13:57'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46126,message,2025-02-25T23:16:25,1740514585,Андрей,user1381982159,,,,,Че за курс ?,"[{'type': 'plain', 'text': 'Че за курс ?'}]",46122.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46127,message,2025-02-25T23:16:46,1740514606,Олег,user5392944830,,,,,Доступ дать?,"[{'type': 'plain', 'text': 'Доступ дать?'}]",46126.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46128,message,2025-02-25T23:16:58,1740514618,Алексей Ермолов,user1829741608,,,,,150?,"[{'type': 'plain', 'text': '150?'}]",46127.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46129,message,2025-02-25T23:16:59,1740514619,Андрей,user1381982159,,,,,Да если можно 🤣🤣🤣,"[{'type': 'plain', 'text': 'Да если можно 🤣🤣🤣'}]",46127.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46130,message,2025-02-25T23:17:04,1740514624,Олег,user5392944830,,,,,Разработчик,"[{'type': 'plain', 'text': 'Разработчик'}]",46126.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46131,message,2025-02-25T23:17:17,1740514637,Андрей,user1381982159,,,,,Чего или кого 🤣🤣🤣,"[{'type': 'plain', 'text': 'Чего или кого 🤣🤣🤣'}]",46130.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46132,message,2025-02-25T23:17:46,1740514666,Алексей Ермолов,user1829741608,,,,,Разработчик разработчика,"[{'type': 'plain', 'text': 'Разработчик разработчика'}]",46131.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46133,message,2025-02-25T23:17:54,1740514674,Олег,user5392944830,,,,,Фронтэнд,"[{'type': 'plain', 'text': 'Фронтэнд'}]",46131.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46134,message,2025-02-25T23:18:04,1740514684,Андрей,user1381982159,,,,,Развод разводчика 🤣🤣🤣,"[{'type': 'plain', 'text': 'Развод разводчика 🤣🤣🤣'}]",46132.0,2025-02-25T23:18:11,1740514691,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-25T23:18:11'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46135,message,2025-02-25T23:18:09,1740514689,Олег,user5392944830,,,,,РАзработчик авито,"[{'type': 'plain', 'text': 'РАзработчик авито'}]",46132.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46136,message,2025-02-25T23:18:35,1740514715,Андрей,user1381982159,,,,,Збс,"[{'type': 'plain', 'text': 'Збс'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46137,message,2025-02-25T23:20:57,1740514857,Олег,user5392944830,,,,,"var a = 3
var a  = 5
console.log(a)
const  b = 3
const  b  = 5
console.log(b)","[{'type': 'plain', 'text': 'var a = 3\nvar a  = 5\nconsole.log(a)\nconst  b = 3\nconst  b  = 5\nconsole.log(b)'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46138,message,2025-02-25T23:21:20,1740514880,Олег,user5392944830,,,,,"Что выведет, если знаешь то могешь учиться","[{'type': 'plain', 'text': 'Что выведет, если знаешь то могешь учиться'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46139,message,2025-02-25T23:25:54,1740515154,Алексей Ермолов,user1829741608,,,,,"Что бы там не было, но будет end 😂","[{'type': 'plain', 'text': 'Что бы там не было, но будет end 😂'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46140,message,2025-02-25T23:26:21,1740515181,Алексей Ермолов,user1829741608,,,,,"Интересные, конечно «иероглифы»","[{'type': 'plain', 'text': 'Интересные, конечно «иероглифы»'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46141,message,2025-02-25T23:26:24,1740515184,Алексей Ермолов,user1829741608,,,,,😅,"[{'type': 'plain', 'text': '😅'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46142,message,2025-02-25T23:27:08,1740515228,Олег,user5392944830,,,,,"Это вхождение в переменные 😀
Без них тот курс не очень, надо посмотреть из вопросов яндекса ещё","[{'type': 'plain', 'text': 'Это вхождение в переменные 😀\nБез них тот курс не очень, надо посмотреть из вопросов яндекса ещё'}]",,2025-02-25T23:28:01,1740515281,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,46143,message,2025-02-25T23:27:50,1740515270,Алексей Ермолов,user1829741608,,,,,"Эх, знать бы что такое переменные 😅","[{'type': 'plain', 'text': 'Эх, знать бы что такое переменные 😅'}]",,,,,,,,,,,,,,,,
